GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),0-30mph Time(s),1/4 mile time(s),1/8 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(mph),Barometric pressure (from vehicle)(psi),Commanded Equivalence Ratio(lambda),Distance travelled since codes cleared(miles),Distance travelled with MIL/CEL lit(miles),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Bank 1 Sensor 1 Wide Range Equivalence Ratio(λ),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Wed Oct 08 13:59:45 GMT+05:30 2025,08-Oct-2025 13:59:45.727,73.95515072,18.55937975,9.720000267028809,3.7964048385620117,487.487060546875,180.60000610351562,1.9477576,2.76012087,9.02512836,-0.01893252,-,-,-,-,15.68627453,-0.12,0.23999999,0.1,0.73000002,18.8235302,12.54901981,14.43442345,11.95659733,31,14.15240065,13.63354737,0.98193359,40721.56106772,3.10685596,88,-,97.2549057,32.15686417,1547,1.31772649,5.19636106,86.60601807,98.47692108,10.15625,-1.5625,-,0.97609371,3.79640484,487.48706055,180.6000061,18.55937958,73.95515442,62,0.48964082,-,49,13.3434719,4.9684639,11.96288681,8.3590126,14.0352087,33.79346466,-0.859375,0.81337398,0.13500001,4.31372547,1438,21.74302111,19.88387814,25.49019623,15,-,11.96288681,8.3590126,33.79346466,5.10638901,1290.07202148,1122.86804199,168.02000427,-0.29007548,14.11999989,12.39999962
Wed Oct 08 13:59:46 GMT+05:30 2025,08-Oct-2025 13:59:46.728,73.95514904,18.55929012,10.039999961853027,3.7959463596343994,487.196044921875,181.10000610351562,1.28913319,0.81834537,10.01156998,0.03108752,-,-,-,-,15.68627453,-0.02,0.2,0.17,0.82999998,18.8235302,12.54901981,14.69999981,13.75089455,31,14.15240065,13.63354737,1,40721.56106772,3.10685596,88,-,97.2549057,32.15686417,1547,1.31772649,5.19636106,86.60601807,98.47692108,10.15625,-1.5625,-,0.97609371,3.79594636,487.19604492,181.1000061,18.55928993,73.95514679,62,0.48964082,-,49,13.3434719,4.9684639,11.96288681,8.3590126,14.0352087,33.79346466,-0.25,0.935435,0.65499997,4.31372547,1438,22.45883862,19.88387814,25.49019623,15,-,11.96288681,8.3590126,33.79346466,5.11844042,1291.06201172,1123.85803223,168.02000427,-0.29007548,14.11999989,14.10000038
Wed Oct 08 13:59:47 GMT+05:30 2025,08-Oct-2025 13:59:47.732,73.95514744,18.55920023,9.960000038146973,3.796018362045288,486.9625244140625,181.10000610351562,1.78684032,2.12542462,9.13818932,-0.0276891,-,-,-,-,16.07843208,-0.02,0.18000001,0.20999999,0.82999998,19.6078434,11.76470566,14.69999981,13.75089455,31,14.15240065,13.63354737,1,40721.56106772,3.10685596,88,-,97.2549057,16.86274529,1547,1.31772649,5.19636106,86.60601807,98.47692108,10.15625,-1.5625,-,0.97609371,3.79601836,486.96252441,181.1000061,18.55920029,73.95514679,60,0.48964082,-,49,13.3434719,4.9684639,11.96288681,8.3590126,14.0352087,33.79346466,-0.25,0.935435,0.65499997,3.92156863,1438,22.27988483,19.88387814,25.49019623,15,-,11.96288681,8.3590126,33.79346466,5.11844042,1292.08703613,1124.88305664,168.02000427,-0.29007548,14.11999989,14.10000038
Wed Oct 08 13:59:48 GMT+05:30 2025,08-Oct-2025 13:59:48.727,73.95514711,18.55910565,10.319999694824219,3.7958855628967285,486.658447265625,180.3000030517578,1.39202452,2.25703001,9.25065231,-0.02030063,-,-,-,-,16.07843208,0.01,0.14,0.25999999,0.86000001,19.6078434,11.76470566,14.69999981,13.75089455,31,14.17483358,13.63354737,1,40721.56106772,3.10685596,88,-,21.1764698,16.86274529,1547,1.32363498,4.29548311,71.59138489,98.47008514,10.15625,0,-,0.98047036,3.79588556,486.65844727,180.30000305,18.55910492,73.95514679,58,0.71084912,-,49,8.12211333,7.96373463,11.95196056,8.3666544,22.49642563,33.76259995,-0.25,0.935435,0.65499997,3.92156863,1442,23.08518042,22.9907341,25.49019623,15,-,11.95196056,8.3666544,33.76259995,5.13112828,1293.06396484,1125.85998535,168.02000427,-5.51143408,14.11999989,14.10000038
Wed Oct 08 13:59:49 GMT+05:30 2025,08-Oct-2025 13:59:49.729,73.95514834,18.55901468,10.470000267028809,3.7916622161865234,486.32275390625,179.3000030517578,2.03150654,1.04087782,7.83051205,-0.16982102,-,-,-,-,16.07843208,-0.16,0.2,0.1,0.69,19.6078434,11.76470566,14.69999981,13.75089455,31,14.17483358,13.63354737,1,40721.56106772,3.10685596,88,-,21.1764698,16.86274529,1547,1.32363498,4.29548311,71.59138489,98.47008514,9.375,0,-,0.98047036,3.79166222,486.32275391,179.30000305,18.55901527,73.95514679,58,0.71084912,-,48,8.12211333,7.96373463,11.95196056,8.3666544,22.49642563,33.76259995,-0.25,0.935435,0.54500002,3.92156863,1442,23.4207238,22.9907341,15.68627453,20,-,11.95196056,8.3666544,33.76259995,5.13112828,1294.06896973,1126.86499023,168.02000427,-5.51143408,14.19999981,14.10000038
Wed Oct 08 13:59:50 GMT+05:30 2025,08-Oct-2025 13:59:50.730,73.9551504,18.55891691,10.680000305175781,3.8165535926818848,485.9423828125,178.6999969482422,0.91346002,3.01854587,10.32084274,0.09883356,-,-,-,-,16.07843208,0.01,0.04,0.28,0.87,19.6078434,11.76470566,19.17172813,13.30254459,31,14.17483358,13.63354737,1.30419922,40721.56106772,3.10685596,88,-,21.1764698,16.86274529,1547,1.32363498,4.29548311,71.59138489,98.47008514,9.375,0,-,0.98047036,3.81655359,485.94238281,178.69999695,18.55891609,73.95514679,55,0.71084912,-,48,8.12211333,7.96373463,11.95196056,8.3666544,22.49642563,33.76259995,-0.38671875,0.904935,0.54500002,3.92156863,1442,23.89048075,22.9907341,15.68627453,20,-,11.95196056,8.3666544,33.76259995,5.14411124,1295.07104492,1127.86694336,168.02000427,-5.51143408,14.19999981,14.10000038
Wed Oct 08 13:59:51 GMT+05:30 2025,08-Oct-2025 13:59:51.736,73.95515252,18.55882046,10.829999923706055,3.8126726150512695,485.4815673828125,178.8000030517578,1.94536483,1.66839564,9.04666424,-0.04278386,-,-,-,-,16.07843208,-0.04,0.19,0.17,0.81999999,20.3921566,10.5882349,19.17172813,13.30254459,31,14.17483358,13.63354737,1.30419922,40721.56106772,3.10685596,88,-,21.1764698,15.29411793,1547,1.32363498,4.29548311,71.59138489,98.47008514,9.375,0,-,0.98047036,3.81267262,485.48156738,178.80000305,18.55882072,73.95515442,53,0.71084912,-,48,8.12211333,7.96373463,11.95196056,8.3666544,22.49642563,33.76259995,-0.38671875,0.904935,0.54500002,3.92156863,1445,24.22601939,22.9907341,15.68627453,20,-,11.95196056,8.3666544,33.76259995,5.14411124,1296.08203125,1128.87805176,168.02000427,-5.51143408,14.19999981,14.10000038
Wed Oct 08 13:59:52 GMT+05:30 2025,08-Oct-2025 13:59:52.727,73.9551551,18.55872227,11.100000381469727,3.8071625232696533,485.032958984375,178.5,1.79162598,1.64207458,9.87517929,0.03541863,-,-,-,-,16.07843208,0,0.28,0.14,0.83999997,20.3921566,10.5882349,19.17172813,13.30254459,31,14.2018709,13.63354737,1.30419922,40721.56106772,3.10685596,88,-,29.01960754,15.29411793,1443.5,1.32363498,0,0,98.47008514,9.375,-5.46875,-,0.98047036,3.80716252,485.03295898,178.5,18.55872154,73.95515442,51,0.62882844,-,48,3.19083024,181.2480011,11.95521736,8.36437511,512,33.77180099,-0.38671875,0.904935,0.54500002,3.92156863,1445,24.82999226,24.85484768,15.68627453,22.5,-,11.95521736,8.36437511,33.77180099,5.1575019,1297.07299805,1129.86901855,168.02000427,-10.44271755,14.19999981,14.10000038
Wed Oct 08 13:59:53 GMT+05:30 2025,08-Oct-2025 13:59:53.728,73.95515779,18.55861558,11.520000457763672,3.803065299987793,484.593994140625,178.60000610351562,2.21575379,0.33200413,9.387043,-0.01749814,-,-,-,-,16.07843208,0.41,0.2,0.07,1.29999995,20.3921566,10.5882349,19.17172813,13.30254459,31,14.2018709,13.63354737,1.30419922,40721.56106772,3.10685596,88,-,29.01960754,15.29411793,1443.5,1.32363498,0,0,98.47008514,9.375,-5.46875,-,0.98047036,3.8030653,484.59399414,178.6000061,18.55861473,73.95515442,53,0.62882844,-,48,3.19083024,181.2480011,11.95521736,8.36437511,512,33.77180099,-0.38671875,0.904935,0.755,3.92156863,1445,25.76950615,24.85484768,18.8235302,22.5,-,11.95521736,8.36437511,33.77180099,5.1575019,1298.06604004,1130.86206055,168.02000427,-10.44271755,14.22000027,14.10000038
Wed Oct 08 13:59:54 GMT+05:30 2025,08-Oct-2025 13:59:54.729,73.95515954,18.55851249,11.920000076293945,3.7995033264160156,484.132080078125,179.0,1.0115658,1.79042959,10.56969547,0.09638226,-,-,-,-,18.03921509,0.09,0.1,0.18000001,0.97000003,27.45098114,13.72549057,14.69999981,14.92826176,31,14.2018709,13.63354737,1,40721.56106772,3.10685596,88,-,29.01960754,15.29411793,1443.5,1.32363498,0,0,98.47008514,9.375,-5.46875,-,0.98047036,3.79950333,484.13208008,179,18.55851173,73.95516205,54,0.62882844,-,48,3.19083024,181.2480011,11.95521736,8.36437511,512,33.77180099,0.01953125,1.01552796,0.755,5.88235283,1445,26.66427981,24.85484768,18.8235302,22.5,-,11.95521736,8.36437511,33.77180099,5.17193314,1299.07397461,1131.86999512,168.02000427,-10.44271755,14.22000027,14.10000038
Wed Oct 08 13:59:55 GMT+05:30 2025,08-Oct-2025 13:59:55.729,73.95516118,18.55840258,12.289999961853027,3.7993369102478027,483.61669921875,179.10000610351562,1.66719913,1.6396817,8.73559761,-0.07943052,-,-,-,-,18.03921509,0.23,0.28,0.07,1.09000003,27.45098114,13.72549057,14.69999981,14.92826176,31,14.2018709,13.63354737,1,40721.56106772,3.10685596,88,-,29.01960754,21.56862831,1608.5,1.3256619,1.45493996,24.24900055,98.46774292,9.375,-5.46875,-,0.98197174,3.79933691,483.61669922,179.1000061,18.55840302,73.95516205,53,0.62882844,-,48,3.19083024,27.07169533,11.99629402,8.33573437,76.47371674,33.88783646,0.01953125,1.01552796,0.755,5.88235283,1449,27.4919467,24.85484768,18.8235302,22.5,-,11.99629402,8.33573437,33.88783646,5.17193314,1300.06396484,1132.85998535,168.02000427,-10.44271755,14.22000027,14.10000038
Wed Oct 08 13:59:56 GMT+05:30 2025,08-Oct-2025 13:59:56.728,73.9551627,18.55828855,12.470000267028809,3.81724214553833,483.08026123046875,179.10000610351562,2.37368011,1.93160605,12.23629665,0.28448606,-,-,-,-,18.03921509,-0.09,0.20999999,0.11,0.76999998,27.45098114,13.72549057,14.69999981,14.92826176,31,14.23661775,13.63354737,1,40721.56106772,3.10685596,88,-,15.29411793,21.56862831,1608.5,1.3256619,1.45493996,24.24900055,98.46774292,9.375,0,-,0.98197174,3.81724215,483.08026123,179.1000061,18.55828857,73.95516205,61,0.46975742,-,48,3.19083024,27.07169533,11.99629402,8.33573437,76.47371674,33.88783646,0.01953125,1.01552796,0.755,5.88235283,1449,27.89459449,27.96170364,16.07843208,21.5,-,11.99629402,8.33573437,33.88783646,5.18733622,1301.06494141,1133.86096191,168.02000427,-10.44271755,12.68000031,14.10000038
Wed Oct 08 13:59:57 GMT+05:30 2025,08-Oct-2025 13:59:57.728,73.95516394,18.55817637,12.649999618530273,3.796541929244995,482.62152099609375,179.60000610351562,1.11685002,1.89810658,8.6590271,-0.09048653,-,-,-,-,18.03921509,-0.06,0.15000001,0.11,0.81,27.45098114,13.72549057,20.22685623,13.61459637,31,14.23661775,13.63354737,1.37597656,40721.56106772,3.10685596,88,-,15.29411793,21.56862831,1608.5,1.3256619,1.45493996,24.24900055,98.46774292,9.375,0,-,0.98197174,3.79654193,482.621521,179.6000061,18.55817604,73.95516205,60,0.46975742,-,48,3.19083024,27.07169533,11.99629402,8.33573437,76.47371674,33.88783646,-0.29296875,0.92616302,0.70499998,5.88235283,1449,28.29724228,27.96170364,16.07843208,21.5,-,11.99629402,8.33573437,33.88783646,5.18733622,1302.08203125,1134.87805176,168.02000427,-10.44271755,12.68000031,12.5
Wed Oct 08 13:59:58 GMT+05:30 2025,08-Oct-2025 13:59:58.727,73.95516652,18.55806124,12.579999923706055,3.7990875244140625,482.11993408203125,178.8000030517578,1.39441741,1.30887401,10.74197865,0.11096036,-,-,-,-,16.07843208,0.16,0.17,0.2,1.02999997,18.8235302,9.4117651,20.22685623,13.61459637,31,14.23661775,13.63354737,1.37597656,40721.56106772,3.10685596,88,-,15.29411793,13.72549057,1608.5,1.3256619,1.45493996,24.24900055,98.46774292,9.375,0,-,0.98197174,3.79908752,482.11993408,178.80000305,18.5580616,73.95516968,60,0.46975742,-,48,3.19083024,27.07169533,11.99629402,8.33573437,76.47371674,33.88783646,-0.29296875,0.92616302,0.70499998,3.92156863,1449,28.14065742,27.96170364,16.07843208,21.5,-,11.99629402,8.33573437,33.88783646,5.20297219,1303.06396484,1135.85998535,168.02000427,-10.44271755,12.68000031,12.5
Wed Oct 08 13:59:59 GMT+05:30 2025,08-Oct-2025 13:59:59.726,73.95516973,18.55794821,12.430000305175781,3.7996597290039062,481.9298095703125,178.5,1.32502556,1.77607262,8.53699303,-0.10219061,-,-,-,-,16.07843208,-0.1,0.13,0.18000001,0.76999998,18.8235302,9.4117651,20.22685623,13.61459637,31,14.272756,13.63354737,1.37597656,40721.56106772,3.10685596,88,-,16.47058868,13.72549057,1660.5,1.32795393,1.69687736,28.28128815,98.46508789,9.375,0,-,0.98366958,3.79965973,481.92980957,178.5,18.55794907,73.95516968,52,0.44241722,-,48,3.0457925,28.63301659,12.04138088,8.30452251,80.88422394,34.01519775,-0.29296875,0.92616302,0.70499998,3.92156863,1453,27.80511878,28.58307483,16.07843208,21.5,-,12.04138088,8.30452251,34.01519775,5.20297219,1304.04797363,1136.84399414,168.02000427,-10.5877552,12.68000031,12.5
Wed Oct 08 14:00:00 GMT+05:30 2025,08-Oct-2025 14:00:00.729,73.95517541,18.55783958,12.029999732971191,3.793820381164551,481.822509765625,177.3000030517578,1.45663083,0.80638123,9.07537842,-0.06070733,-,-,-,-,16.07843208,0,0.07,0.16,0.88999999,18.8235302,9.4117651,20.22685623,13.61459637,31,14.272756,13.63354737,1.37597656,40721.56106772,3.10685596,88,-,16.47058868,13.72549057,1660.5,1.32795393,1.69687736,28.28128815,98.46508789,8.59375,0,-,0.98366958,3.79382038,481.82250977,177.30000305,18.55784035,73.95517731,55,0.44241722,-,48,3.0457925,28.63301659,12.04138088,8.30452251,80.88422394,34.01519775,-0.29296875,0.92616302,0,3.92156863,1453,26.91034275,28.58307483,16.07843208,3,-,12.04138088,8.30452251,34.01519775,5.21822831,1305.0670166,1137.86303711,168.02000427,-10.5877552,14.22000027,12.5
Wed Oct 08 14:00:01 GMT+05:30 2025,08-Oct-2025 14:00:01.728,73.95518287,18.55773435,10.960000038146973,3.793346405029297,481.823974609375,176.10000610351562,1.36809635,1.25144625,11.00997543,0.13686347,-,-,-,-,15.29411793,0.13,0.13,0.12,1.01999998,18.8235302,9.4117651,29.39955139,29.38261795,31,14.272756,13.63354737,1.99996948,40721.56106772,3.10685596,88,-,16.47058868,13.72549057,1660.5,1.32795393,1.69687736,28.28128815,98.46508789,8.59375,0,-,0.98366958,3.79334641,481.82397461,176.1000061,18.55773354,73.95518494,58,0.44241722,-,48,3.0457925,28.63301659,12.04138088,8.30452251,80.88422394,34.01519775,2.4375,1.99881744,0,3.13725495,1453,24.51682018,28.58307483,16.07843208,3,-,12.04138088,8.30452251,34.01519775,5.21822831,1306.06298828,1138.85900879,168.02000427,-10.5877552,14.22000027,14.10000038
Wed Oct 08 14:00:02 GMT+05:30 2025,08-Oct-2025 14:00:02.728,73.9551905,18.55764157,9.920000076293945,3.791374921798706,481.965087890625,175.5,0.52761739,1.26580322,9.42054272,-0.03083998,-,-,-,-,15.29411793,0.05,0.16,0.07,0.94,18.8235302,9.4117651,29.39955139,29.38261795,31,14.272756,13.63354737,1.99996948,40721.56106772,3.10685596,88,-,16.47058868,12.54901981,1660.5,1.32903874,0.81167573,13.52792835,98.46382904,8.59375,0,-,0.98447311,3.79137492,481.96508789,175.5,18.55764198,73.95519257,64,0.44241722,-,48,3.0457925,28.35271072,12.08546543,8.27423,80.09240723,34.13973236,2.4375,1.99881744,0,3.13725495,1456,22.19040676,28.58307483,16.07843208,3,-,12.08546543,8.27423,34.13973236,5.23188326,1307.0670166,1139.86303711,168.02000427,-10.5877552,14.22000027,14.10000038
Wed Oct 08 14:00:03 GMT+05:30 2025,08-Oct-2025 14:00:03.728,73.95519789,18.55755909,8.819999694824219,3.8136637210845947,482.20257568359375,175.1999969482422,1.24366951,1.32562375,8.91505909,-0.07379198,-,-,-,-,15.29411793,-0.07,0.12,0.13,0.80000001,18.8235302,9.4117651,29.39955139,29.38261795,31,14.29153742,13.63354737,1.99996948,40721.56106772,3.10685596,88,-,16.07843208,12.54901981,1080.5,1.32903874,0.81167573,13.52792835,98.46382904,8.59375,0,-,0.98447311,3.81366372,482.20257568,175.19999695,18.55755997,73.9552002,61,0.44241589,-,49,3.0457925,28.35271072,12.08546543,8.27423,80.09240723,34.13973236,2.4375,1.99881744,0,3.13725495,1456,19.72977741,21.74799172,14.90196037,9,-,12.08546543,8.27423,34.13973236,5.23188326,1308.06201172,1140.85803223,168.02000427,-10.5877552,14.22000027,14.10000038
Wed Oct 08 14:00:04 GMT+05:30 2025,08-Oct-2025 14:00:04.728,73.95520616,18.55748152,8.279999732971191,3.8199119567871094,482.25732421875,174.39999389648438,2.79481673,2.40059924,8.89591599,-0.01974618,-,-,-,-,15.29411793,-0.01,0.25,0.22,0.81999999,18.8235302,9.4117651,29.39955139,29.38261795,31,14.29153742,13.63354737,1.99996948,40721.56106772,3.10685596,88,-,16.07843208,12.54901981,1080.5,1.32903874,0.81167573,13.52792835,98.46382904,8.59375,0,-,0.98447311,3.81991196,482.25732422,174.3999939,18.55748177,73.95520782,65,0.44241589,-,49,3.0457925,28.35271072,12.08546543,8.27423,80.09240723,34.13973236,2.4375,1.99881744,0.065,3.13725495,1456,18.52183166,21.74799172,14.90196037,9,-,12.08546543,8.27423,34.13973236,5.24293913,1309.0670166,1141.86303711,168.02000427,-10.5877552,12.60000038,12.5
Wed Oct 08 14:00:05 GMT+05:30 2025,08-Oct-2025 14:00:05.729,73.95521436,18.55740556,8.890000343322754,3.80867600440979,482.565673828125,174.0,2.97487664,1.77607262,12.44207954,0.3153013,-,-,-,-,25.88235283,0.31,0.30000001,0.18000001,1.15999997,39.60784149,17.25490189,14.8112545,14.92108822,31,14.29153742,13.63354737,1.00756836,40721.56106772,3.10685596,88,-,16.07843208,54.11764526,1080.5,1.32903874,0.81167573,13.52792835,98.46382904,8.59375,0,-,0.98447311,3.808676,482.56567383,174,18.55740547,73.95521545,69,0.44241589,-,49,3.0457925,28.35271072,12.08546543,8.27423,80.09240723,34.13973236,0.01953125,1.01504004,0.065,13.72549057,1456,19.88636463,21.74799172,14.90196037,9,-,12.08546543,8.27423,34.13973236,5.24293913,1310.06896973,1142.86499023,168.02000427,-10.5877552,12.60000038,12.5
Wed Oct 08 14:00:06 GMT+05:30 2025,08-Oct-2025 14:00:06.729,73.95522527,18.55732096,9.399999618530273,3.8102641105651855,482.77734375,173.10000610351562,4.73419952,1.2035898,7.12941504,-0.12029028,-,-,-,-,25.88235283,0.14,0.23,0.20999999,1,39.60784149,17.25490189,14.8112545,14.92108822,31,14.3102252,13.63354737,1.00756836,40721.56106772,3.10685596,88,-,16.07843208,54.11764526,1699.5,1.33318591,3.01174879,50.19581223,98.45903015,8.59375,0,-,0.98754513,3.81026411,482.77734375,173.1000061,18.55732155,73.95522308,63,1.86162783,-,49,8.84730202,11.44876385,12.08374882,8.27540493,32.34114075,34.13488388,0.01953125,1.01504004,0.065,13.72549057,1460,21.02719886,21.74799172,14.90196037,9,-,12.08374882,8.27540493,34.13488388,5.25405249,1311.07702637,1143.87304688,168.02000427,-4.78624535,12.60000038,12.5
Wed Oct 08 14:00:07 GMT+05:30 2025,08-Oct-2025 14:00:07.728,73.9552368,18.55723547,9.680000305175781,3.8059966564178467,483.122314453125,172.6999969482422,2.23728919,2.2474587,9.55454063,0.02494276,-,-,-,-,25.88235283,-0.07,0.2,0.19,0.77999997,39.60784149,17.25490189,14.8112545,14.92108822,31,14.3102252,13.63354737,1.00756836,40721.56106772,3.10685596,88,-,79.21568298,54.11764526,1699.5,1.33318591,3.01174879,50.19581223,98.45903015,8.59375,2.34375,-,0.98754513,3.80599666,483.12231445,172.69999695,18.55723572,73.95523834,62,1.86162783,-,48,8.84730202,11.44876385,12.08374882,8.27540493,32.34114075,34.13488388,0.01953125,1.01504004,0.25,13.72549057,1460,21.65354303,21.74799172,17.64705849,25.5,-,12.08374882,8.27540493,34.13488388,5.25405249,1312.07800293,1144.87402344,168.02000427,-4.78624535,12.35999966,12.5
Wed Oct 08 14:00:08 GMT+05:30 2025,08-Oct-2025 14:00:08.727,73.95524826,18.55715014,9.619999885559082,3.8017430305480957,483.42974853515625,172.5,1.93579352,2.88454771,7.20837831,-0.18558472,-,-,-,-,25.88235283,-0.44999999,0.17,0.18000001,0.38,39.60784149,17.25490189,14.47390175,15.03227901,31,14.3102252,13.63354737,0.98461914,40721.56106772,3.10685596,88,-,79.21568298,54.11764526,1699.5,1.33318591,3.01174879,50.19581223,98.45903015,9.375,2.34375,-,0.98754513,3.80174303,483.42974854,172.5,18.55714989,73.95524597,64,1.86162783,-,48,8.84730202,11.44876385,12.08374882,8.27540493,32.34114075,34.13488388,0.03515625,1.02260399,0.25,13.72549057,1460,21.5193271,21.74799172,17.64705849,25.5,-,12.08374882,8.27540493,34.13488388,5.26589768,1313.04699707,1145.84301758,168.02000427,-4.78624535,12.35999966,12.30000019
Wed Oct 08 14:00:08 GMT+05:30 2025,08-Oct-2025 14:00:09.727,73.95524826,18.55715014,9.619999885559082,3.8017430305480957,483.42974853515625,172.5,1.6073786,2.47238398,9.96371365,0.05795908,-,-,-,-,19.2156868,-0.07,0.28999999,0.28999999,0.72000003,30.98039246,15.29411793,14.47390175,15.03227901,31,14.3102252,13.63354737,0.98461914,40721.56106772,3.10685596,88,-,79.21568298,32.15686417,1699.5,1.33318591,3.01174879,50.19581223,98.45903015,9.375,2.34375,-,0.98754513,3.80174303,483.42974854,172.5,18.55714989,73.95524597,63,1.86162783,-,48,8.84730202,11.44876385,12.08374882,8.27540493,32.34114075,34.13488388,0.03515625,1.02260399,0.25,7.05882359,1460,21.5193271,21.74799172,17.64705849,25.5,-,12.08374882,8.27540493,34.13488388,5.26589768,1313.93505859,1146.73095703,168.02000427,-4.78624535,12.35999966,12.30000019
Wed Oct 08 14:00:10 GMT+05:30 2025,08-Oct-2025 14:00:10.729,73.95527224,18.55698089,9.0,3.795847177505493,483.99755859375,172.39999389648438,1.19102752,1.42851508,9.07059288,-0.05739689,-,-,-,-,19.2156868,0.06,0.25999999,0.13,0.91000003,30.98039246,15.29411793,14.47390175,15.03227901,31,14.32726678,13.63354737,0.98461914,40721.56106772,3.10685596,88,-,16.86274529,32.15686417,1719.5,1.33553159,1.70111573,28.35193062,98.45631409,9.375,0,-,0.98928261,3.79584718,483.99755859,172.3999939,18.55698013,73.95526886,63,0.32559828,-,48,3.19083024,20.11959076,12.10535049,8.26063824,56.8350029,34.19590759,0.03515625,1.02260399,0.25,7.05882359,1464,20.1324252,21.12662053,17.64705849,25.5,-,12.10535049,8.26063824,34.19590759,5.27764392,1315.06201172,1147.85803223,168.02000427,-10.44271755,12.35999966,12.30000019
Wed Oct 08 14:00:11 GMT+05:30 2025,08-Oct-2025 14:00:11.728,73.95528302,18.55690387,8.5,3.793151378631592,484.3037109375,172.3000030517578,1.0331012,3.17647195,9.7698946,0.05124819,-,-,-,-,19.2156868,0.05,0.1,0.31999999,0.88999999,30.98039246,15.29411793,14.47390175,15.03227901,31,14.32726678,13.63354737,0.98461914,40721.56106772,3.10685596,88,-,16.86274529,32.15686417,1719.5,1.33553159,1.70111573,28.35193062,98.45631409,9.375,0,-,0.98928261,3.79315138,484.30371094,172.30000305,18.55690384,73.95528412,60,0.32559828,-,48,3.19083024,20.11959076,12.10535049,8.26063824,56.8350029,34.19590759,0.03515625,1.02260399,0.005,7.05882359,1464,19.01395753,21.12662053,16.07843208,3,-,12.10535049,8.26063824,34.19590759,5.27764392,1316.05895996,1148.85498047,168.02000427,-10.44271755,14.11999989,12.30000019
Wed Oct 08 14:00:12 GMT+05:30 2025,08-Oct-2025 14:00:12.729,73.9552941,18.55682702,8.229999542236328,3.792884111404419,484.54632568359375,172.1999969482422,2.01714945,1.8430717,9.71246719,0.02722883,-,-,-,-,20.3921566,-0.09,0.2,0.28,0.72000003,30.19607925,15.29411793,29.39955139,15.66355515,31,14.32726678,13.63354737,1.99996948,40721.56106772,3.10685596,88,-,16.86274529,32.15686417,1719.5,1.33553159,1.70111573,28.35193062,98.45631409,9.375,0,-,0.98928261,3.79288411,484.54632568,172.19999695,18.55682755,73.95529175,60,0.32559828,-,48,3.19083024,20.11959076,12.10535049,8.26063824,56.8350029,34.19590759,0.12109375,1.06554794,0.005,6.66666651,1464,18.40998465,21.12662053,16.07843208,3,-,12.10535049,8.26063824,34.19590759,5.2883235,1317.06799316,1149.86401367,168.02000427,-10.44271755,14.11999989,14
